SUMLEV,REGION,DIVISION,STATE,COUNTY,STNAME,CTYNAME,CENSUS2010POP,ESTIMATESBASE2010,POPESTIMATE2010,POPESTIMATE2011,POPESTIMATE2012,NPOPCHG_2010,NPOPCHG_2011,NPOPCHG_2012,BIRTHS2010,BIRTHS2011,BIRTHS2012,DEATHS2010,DEATHS2011,DEATHS2012,NATURALINC2010,NATURALINC2011,NATURALINC2012,INTERNATIONALMIG2010,INTERNATIONALMIG2011,INTERNATIONALMIG2012,DOMESTICMIG2010,DOMESTICMIG2011,DOMESTICMIG2012,NETMIG2010,NETMIG2011,NETMIG2012,RESIDUAL2010,RESIDUAL2011,RESIDUAL2012,GQESTIMATESBASE2010,GQESTIMATES2010,GQESTIMATES2011,GQESTIMATES2012,RBIRTH2011,RBIRTH2012,RDEATH2011,RDEATH2012,RNATURALINC2011,RNATURALINC2012,RINTERNATIONALMIG2011,RINTERNATIONALMIG2012,RDOMESTICMIG2011,RDOMESTICMIG2012,RNETMIG2011,RNETMIG2012
50,3,5,37,9,North Carolina,Ashe County,27281,27281,27258,27139,27097,-23,-119,-42,70,238,240,85,333,332,-15,-95,-92,5,16,18,-4,-84,36,1,-68,54,-9,44,-4,369,369,359,359,8.750482563,8.850210193,12.24332224,12.24279077,-3.492839679,-3.392580574,0.588267735,0.663765764,-3.088405611,1.327531529,-2.500137875,1.991297293
50,3,5,37,11,North Carolina,Avery County,17797,17797,17735,17758,17635,-62,23,-123,42,153,144,54,191,196,-12,-38,-52,4,9,12,-47,41,-83,-43,50,-71,-7,11,0,2414,2414,2490,2490,8.621418308,8.137202272,10.7626856,11.07563643,-2.141267292,-2.938434154,0.507142253,0.678100189,2.31031471,-4.690192976,2.817456963,-4.012092787
50,3,5,37,13,North Carolina,Beaufort County,47759,47770,47766,47655,47507,-4,-111,-148,137,507,528,143,562,554,-6,-55,-26,17,51,59,-8,-107,-183,9,-56,-124,-7,0,2,503,503,509,509,10.62659163,11.0968664,11.77937771,11.643303,-1.152786074,-0.546436603,1.068947087,1.239990753,-2.242692908,-3.846073012,-1.173745821,-2.60608226
50,3,5,37,15,North Carolina,Bertie County,21282,21293,21233,20953,20653,-60,-280,-300,55,189,204,80,270,262,-25,-81,-58,2,8,9,-33,-258,-253,-31,-250,-244,-4,51,2,1324,1324,1351,1351,8.960318589,9.806277941,12.80045513,12.59433736,-3.840136538,-2.788059415,0.379272745,0.432629909,-12.23154601,-12.16170745,-11.85227327,-11.72907754
50,3,5,37,17,North Carolina,Bladen County,35190,35190,35182,34994,34915,-8,-188,-79,93,341,343,97,393,405,-4,-52,-62,11,25,39,-3,-180,-53,8,-155,-14,-12,19,-3,511,511,519,519,9.718422253,9.812756584,11.2004104,11.58649101,-1.481988144,-1.773734426,0.7124943,1.115736171,-5.12995896,-1.516256848,-4.41746466,-0.400520677
50,3,5,37,19,North Carolina,Brunswick County,107431,107431,108064,110268,112257,633,2204,1989,260,1022,1036,281,1093,1148,-21,-71,-112,30,79,111,615,2035,1982,645,2114,2093,9,161,8,843,843,920,920,9.361889233,9.311313336,10.01227488,10.3179418,-0.650385651,-1.006628469,0.723668542,0.997640715,18.64133521,17.8137288,19.36500376,18.81136951
50,3,5,37,21,North Carolina,Buncombe County,238318,238319,238862,241527,244490,543,2665,2963,639,2536,2548,540,2369,2363,99,167,185,99,368,392,334,2053,2383,433,2421,2775,11,77,3,7673,7673,7648,7648,10.5581102,10.48522994,9.862840323,9.723939698,0.695269875,0.761290243,1.532091701,1.613112299,8.547239841,9.806241346,10.07933154,11.41935364
50,3,5,37,23,North Carolina,Burke County,90912,90914,90774,90861,90505,-140,87,-356,239,822,897,252,944,910,-13,-122,-13,36,151,156,-167,81,-497,-131,232,-341,4,-23,-2,3352,3352,3268,3268,9.051119002,9.89160041,10.39447243,10.03495694,-1.343353429,-0.143356528,1.662675145,1.720278332,0.891898588,-5.480630328,2.554573733,-3.760351995
50,3,5,37,25,North Carolina,Cabarrus County,178011,178014,178516,181059,184498,502,2543,3439,589,2294,2362,358,1415,1386,231,879,976,61,237,267,218,1401,2168,279,1638,2435,-8,26,28,1480,1480,1467,1467,12.75950775,12.92274529,7.870402559,7.58294876,4.889105194,5.33979653,1.318222902,1.460784502,7.792532851,11.86135131,9.110755753,13.32213581
50,3,5,37,27,North Carolina,Caldwell County,83029,83029,82950,82259,81930,-79,-691,-329,195,816,777,247,873,842,-52,-57,-65,6,21,27,-26,-656,-289,-20,-635,-262,-7,1,-2,968,968,977,977,9.878396455,9.464702264,10.5684315,10.25647272,-0.690035047,-0.79177046,0.254223438,0.328889268,-7.941455974,-3.520333274,-7.687232536,-3.191444007
50,3,5,37,29,North Carolina,Camden County,9980,9980,9983,10053,10090,3,70,37,26,80,95,30,53,48,-4,27,47,6,24,31,4,4,-40,10,28,-9,-3,15,-1,17,17,17,17,7.985625873,9.432557216,5.290477141,4.765923646,2.695148732,4.66663357,2.395687762,3.077992355,0.399281294,-3.971603038,2.794969056,-0.893610684
